,Brand,Screen_Size,CPU_Model,Ram,Rating,Graphics,Disk_size,Price
1522,SAMSUNG,13.3,i5,16.0,5.0,Intel,256.0,108210.48
1523,SAMSUNG,11.6,celeron,2.0,4.4,Intel,16.0,7128.26
1524,SAMSUNG,13.3,i3,8.0,3.7,Other,256.0,31078.0
1525,SAMSUNG,13.0,i7,16.0,5.0,Intel,512.0,90115.54
1526,SAMSUNG,12.2,i3,4.0,4.5,Intel,32.0,24518.0
1527,Dell,14.0,ryzen5,16.0,0.0,AMD,1024.0,57399.18
1528,Dell,14.0,i5,16.0,5.0,Intel,16.0,53218.0
1529,Dell,15.6,i5,16.0,4.6,Intel,256.0,43555.12
1530,Dell,15.6,i5,16.0,4.1,Intel,1024.0,46248.0
1531,Dell,15.6,i3,8.0,5.0,Intel,128.0,45919.18
1532,Dell,15.6,celeron,8.0,4.3,Intel,128.0,17138.0
1533,Dell,15.6,celeron,4.0,4.1,Intel,128.0,26239.18
1534,ASUS,17.3,i5,16.0,5.0,Intel,1024.0,47478.0
1535,ASUS,17.3,celeron,32.0,4.6,Intel,32.0,22878.0
1536,ASUS,14.0,ryzen9,16.0,4.5,AMD,1024.0,122171.8
1537,ASUS,14.0,i3,4.0,4.3,Intel,128.0,28699.18
1538,ASUS,17.3,celeron,4.0,4.4,Intel,64.0,20499.18
1539,ASUS,15.6,ryzen7,8.0,0.0,Nvidia,1024.0,65518.0
1540,ASUS,15.6,ryzen5,8.0,4.2,AMD,256.0,45099.18
1541,ASUS,15.6,i3,8.0,4.3,Intel,128.0,31947.2
1542,Lenovo,11.6,celeron,4.0,4.4,Intel,64.0,11224.98
1543,SAMSUNG,15.6,i7,16.0,4.4,Nvidia,1024.0,93232.36
1544,SAMSUNG,14.0,i7,16.0,5.0,Intel,1024.0,200900.0
1545,SAMSUNG,15.6,i7,16.0,3.9,Intel,512.0,61418.0
1546,SAMSUNG,13.3,i7,8.0,4.4,Intel,512.0,61500.0
1547,SAMSUNG,11.6,celeron,4.0,4.6,Intel,32.0,11398.0
1548,SAMSUNG,15.6,i5,8.0,4.4,Intel,512.0,53272.12
1549,Dell,15.6,ryzen3,16.0,3.7,AMD,512.0,44198.0
1550,HP,14.0,celeron,4.0,4.4,Intel,64.0,22135.9
1551,Dell,15.6,i5,16.0,3.8,Intel,512.0,49191.8
1552,Dell,15.6,i5,32.0,5.0,Intel,1024.0,54038.0
1553,Dell,17.0,i9,32.0,4.0,Nvidia,1024.0,303318.0
1554,Dell,17.0,i7,16.0,3.9,Nvidia,1024.0,147190.0
1555,Dell,14.0,ryzen7,8.0,4.3,AMD,512.0,52681.72
1556,ASUS,14.0,i3,8.0,4.7,Intel,128.0,25338.0
1557,ASUS,16.6,ryzen9,16.0,4.2,AMD,1024.0,143499.18
1558,ASUS,15.6,i7,16.0,4.4,Intel,512.0,85756.42
1559,ASUS,12.0,celeron,4.0,4.2,Intel,256.0,15498.0
1560,ASUS,14.0,i5,8.0,4.4,Intel,512.0,63846.02
1561,ASUS,14.0,i3,20.0,3.8,Intel,128.0,35095.18
1562,ASUS,15.6,ryzen5,16.0,0.0,Nvidia,512.0,56579.18
1563,ASUS,15.6,celeron,4.0,4.2,Intel,256.0,24599.18
1564,ASUS,14.0,celeron,4.0,4.0,Intel,64.0,13858.0
1565,ASUS,11.6,celeron,4.0,4.2,Intel,64.0,10045.0
1566,ASUS,14.0,celeron,4.0,4.4,Intel,64.0,18778.0
1567,SAMSUNG,11.6,celeron,4.0,4.0,Intel,32.0,10069.6
1568,SAMSUNG,14.0,i7,16.0,0.0,Intel,512.0,118899.18
1569,ASUS,14.0,ryzen7,8.0,3.9,AMD,512.0,57318.0
1570,SAMSUNG,15.6,i5,8.0,4.6,Intel,512.0,80278.0
1571,SAMSUNG,15.0,i5,8.0,4.1,Intel,256.0,51245.9
1572,SAMSUNG,13.3,i5,8.0,4.2,Intel,256.0,57318.0
1573,SAMSUNG,12.2,celeron,4.0,4.1,Intel,1024.0,15579.18
1574,Dell,15.0,i9,32.0,0.0,Intel,32.0,163918.0
1575,SAMSUNG,15.6,celeron,4.0,4.4,Intel,64.0,19188.0
1576,Dell,15.6,i5,32.0,4.9,Intel,512.0,42640.0
1577,Dell,13.3,i7,16.0,0.0,Intel,1024.0,73718.0
1578,Dell,15.6,i5,16.0,3.8,Intel,1024.0,49118.0
1579,Dell,14.0,i7,32.0,0.0,Intel,32.0,86099.18000000001
1580,Dell,14.0,i5,16.0,0.0,Intel,512.0,79786.0
1581,Dell,15.6,i5,16.0,5.0,Intel,1024.0,52398.0
1582,Dell,15.6,i3,8.0,4.1,Intel,256.0,33693.8
1583,ASUS,15.6,ryzen7,16.0,0.0,Nvidia,1024.0,106599.18
1584,ASUS,14.0,celeron,4.0,4.4,Intel,320.0,18859.18
1585,ASUS,15.6,ryzen7,8.0,4.8,Nvidia,512.0,51659.18
1586,ASUS,15.6,ryzen3,16.0,4.3,AMD,256.0,29438.0
1587,ASUS,11.6,celeron,4.0,4.4,Intel,256.0,15497.18
1588,ASUS,11.6,celeron,4.0,4.4,Intel,64.0,12382.0
1589,ASUS,16.0,ryzen5,16.0,4.0,AMD,512.0,57399.18
1590,ASUS,14.0,ryzen5,8.0,4.2,AMD,512.0,48216.0
1591,ASUS,15.6,ryzen5,8.0,4.7,AMD,512.0,61409.8
1592,ASUS,14.5,i7,12.0,3.6,Intel,512.0,65968.18000000001
1593,ASUS,15.6,celeron,4.0,4.4,Intel,128.0,15989.18
1594,ASUS,14.0,celeron,4.0,4.3,Intel,32.0,11644.0
1595,ASUS,17.3,i7,16.0,4.5,Intel,1024.0,81999.18000000001
1596,SAMSUNG,13.3,i5,8.0,4.2,Intel,256.0,80275.54000000001
1597,SAMSUNG,13.3,i7,8.0,4.2,Intel,512.0,57399.18
1598,SAMSUNG,13.3,i7,8.0,4.5,Intel,512.0,81918.0
1599,SAMSUNG,15.6,i7,16.0,4.3,Intel,512.0,79535.90000000001
1600,SAMSUNG,15.6,i5,8.0,4.2,Intel,512.0,65518.0
1601,SAMSUNG,11.6,celeron,4.0,4.5,Intel,32.0,14678.0
1602,SAMSUNG,13.0,i5,16.0,4.7,Intel,512.0,86099.18000000001
1603,Dell,15.6,i7,32.0,4.5,Intel,1024.0,91074.12
1604,SAMSUNG,11.6,celeron,4.0,4.4,Intel,32.0,8609.18
1605,Dell,15.6,i5,12.0,4.3,Intel,256.0,37720.0
1606,Dell,15.6,celeron,16.0,4.3,Intel,1024.0,37638.0
1607,Dell,16.0,i5,8.0,4.2,Intel,512.0,49118.0
1608,ASUS,15.6,i5,20.0,4.2,Intel,1024.0,60598.0
1609,Dell,15.6,ryzen5,32.0,4.6,AMD,1024.0,48453.8
1610,ASUS,14.0,i3,4.0,4.4,Intel,128.0,21238.0
1611,ASUS,15.6,ryzen7,16.0,4.7,Nvidia,1024.0,102003.08
1612,ASUS,13.3,i7,16.0,4.4,Intel,1024.0,104058.0
1613,ASUS,14.0,i7,8.0,4.4,Intel,512.0,58628.36
1614,ASUS,15.6,i7,16.0,0.0,Intel,512.0,68302.72
1615,ASUS,14.0,celeron,4.0,4.5,Intel,128.0,17138.0
1616,ASUS,11.6,celeron,4.0,4.3,Intel,64.0,11480.0
1617,ASUS,15.6,i3,8.0,4.5,Intel,128.0,27387.18
1618,ASUS,15.6,i3,20.0,4.3,Intel,1024.0,38458.0
1619,ASUS,15.6,i3,20.0,4.4,Intel,1024.0,40999.18
1620,ASUS,15.6,i5,12.0,4.2,Intel,512.0,52143.8
1621,Dell,15.6,i3,16.0,4.2,Intel,128.0,36818.0
1622,Dell,13.3,i3,16.0,3.7,Intel,512.0,46248.0
1623,Dell,16.0,i7,16.0,3.4,Intel,1024.0,57372.12
1624,Dell,15.6,celeron,4.0,4.3,Intel,128.0,18445.9
1625,Dell,15.6,i5,12.0,4.3,Intel,256.0,35998.0
1626,Dell,15.6,i5,16.0,4.3,Intel,256.0,67076.0
1627,Dell,15.6,i5,32.0,4.4,Intel,1024.0,53659.98
1628,Dell,15.6,i5,32.0,4.4,Intel,1024.0,53659.98
1629,Dell,15.6,i5,16.0,3.9,Intel,512.0,38539.18
1630,HP,14.0,celeron,4.0,4.3,Intel,64.0,23698.0
1631,Dell,15.6,i5,16.0,4.3,Intel,512.0,38458.0
1632,Dell,15.6,i5,12.0,4.3,Intel,256.0,37720.0
1633,Dell,15.6,celeron,8.0,4.4,Intel,128.0,30750.0
1634,Dell,15.6,i5,16.0,4.3,Intel,512.0,38458.0
1635,ASUS,15.6,i3,12.0,4.2,Intel,128.0,32798.36
1636,ASUS,16.0,ryzen9,32.0,4.4,Nvidia,1024.0,135299.18
1637,Dell,15.6,i5,32.0,4.3,Intel,1024.0,43459.18
1638,ASUS,15.0,i5,8.0,4.5,Intel,512.0,54091.3
1639,ASUS,16.0,ryzen9,64.0,4.4,Nvidia,2048.0,196799.18
1640,ASUS,14.0,i3,4.0,4.4,Intel,128.0,20336.0
1641,ASUS,15.6,i3,20.0,4.3,Intel,512.0,40918.0
1642,ASUS,14.0,celeron,4.0,4.3,Intel,320.0,20499.18
1643,ASUS,15.6,i7,16.0,4.5,Nvidia,512.0,105698.0
1644,ASUS,15.6,celeron,4.0,4.2,Intel,64.0,14759.18
1645,ASUS,14.0,celeron,4.0,4.3,Intel,64.0,14266.36
1646,ASUS,11.6,celeron,4.0,4.0,Intel,64.0,10659.18
1647,ASUS,15.6,ryzen9,16.0,4.0,Nvidia,1024.0,98399.18
1648,SAMSUNG,13.3,i7,8.0,4.3,Intel,512.0,81918.0
1649,ASUS,11.6,celeron,4.0,4.1,Intel,32.0,17046.16
1650,Acer,15.6,i7,16.0,4.5,Intel,512.0,48298.0
1651,other,14.0,celeron,64.0,3.7,Intel,64.0,16318.0
1652,ASUS,11.6,celeron,4.0,4.1,Intel,32.0,17046.16
1653,ASUS,15.6,ryzen7,16.0,4.4,Nvidia,512.0,89705.54000000001
1654,Acer,14.0,i3,4.0,4.4,Intel,128.0,24518.0
1655,ASUS,15.6,i3,20.0,4.3,Intel,512.0,40918.0
1656,ASUS,15.6,i3,8.0,4.4,Intel,128.0,24599.18
1657,ASUS,15.6,i5,8.0,4.6,Intel,512.0,50429.18
1658,ASUS,14.0,celeron,4.0,4.2,Intel,64.0,10659.18
1659,SAMSUNG,15.6,i7,16.0,0.0,Intel,1024.0,113159.18
1660,ASUS,15.6,celeron,4.0,4.2,Intel,64.0,14759.18
1661,HP,14.0,celeron,16.0,4.2,Intel,64.0,30258.0
1662,SAMSUNG,12.2,celeron,4.0,0.0,Intel,64.0,22139.18
1663,HP,14.0,celeron,4.0,4.4,Intel,64.0,19671.8
1664,Microsoft,15.0,i7,32.0,4.6,Other,1024.0,159816.36000000002
1665,SAMSUNG,12.2,celeron,4.0,4.4,Intel,64.0,16399.18
1666,Lenovo,14.0,i3,4.0,3.9,AMD,64.0,10659.18
1667,ASUS,11.6,celeron,4.0,4.3,Intel,64.0,11480.0
1668,HP,15.6,i3,16.0,4.2,AMD,1024.0,45099.18
1669,ASUS,14.0,celeron,4.0,4.3,Intel,320.0,20499.18
1670,HP,14.0,celeron,4.0,4.4,Intel,64.0,22135.9
1671,Microsoft,12.4,i5,8.0,4.6,Intel,256.0,35882.38
1672,CHUWI,14.1,celeron,8.0,3.9,Intel,256.0,19679.18
1673,Microsoft,13.5,i5,8.0,4.3,Intel,256.0,58957.18
1674,Microsoft,15.0,ryzen7,8.0,4.8,AMD,512.0,96759.18
1675,Microsoft,12.4,i5,8.0,4.2,Intel,128.0,34358.0
1676,Microsoft,15.0,i5,8.0,4.2,Intel,128.0,51496.0
1677,Microsoft,14.4,i5,16.0,4.5,Intel,512.0,106517.18
1678,Microsoft,13.5,ryzen5,8.0,4.3,AMD,128.0,62721.8
1679,Microsoft,10.5,i3,4.0,4.5,Intel,64.0,22863.24
1680,Microsoft,13.5,i5,8.0,4.5,Intel,128.0,63878.0
1681,Microsoft,12.3,i5,16.0,4.5,Intel,1024.0,57397.54
1682,Microsoft,13.5,i7,16.0,4.5,Intel,256.0,46001.18
1683,HP,14.0,i3,4.0,4.3,AMD,64.0,19268.36
1684,Lenovo,11.6,i3,4.0,4.5,Other,64.0,16318.0
1685,Microsoft,13.5,i5,8.0,4.7,Intel,512.0,81999.18000000001
1686,other,11.6,celeron,4.0,4.3,Intel,64.0,10249.18
1687,HP,14.0,celeron,8.0,4.3,Intel,64.0,28699.18
1688,HP,14.0,celeron,4.0,4.2,Intel,64.0,24518.0
1689,ASUS,15.6,celeron,4.0,4.0,Intel,128.0,24518.0
1690,Microsoft,12.4,i5,8.0,0.0,Intel,512.0,63139.18
1691,Microsoft,13.5,i5,8.0,4.5,Intel,256.0,30340.0
1692,other,15.6,celeron,16.0,4.7,Intel,512.0,32799.18
1693,HP,15.6,i3,8.0,4.4,Intel,128.0,31898.0
1694,Microsoft,13.5,i5,16.0,0.0,Intel,512.0,122999.18
1695,HP,15.6,i5,16.0,4.0,Intel,1024.0,54939.18
1696,Lenovo,11.6,celeron,4.0,4.1,Intel,64.0,13038.0
1697,Microsoft,12.3,i3,4.0,4.3,Intel,128.0,42215.240000000005
1698,HP,14.0,celeron,4.0,4.0,Intel,64.0,12218.0
1699,ASUS,14.0,i3,4.0,4.4,Intel,128.0,20336.0
1700,CHUWI,13.0,celeron,8.0,4.1,Intel,256.0,22058.0
1701,HP,17.3,i5,8.0,4.5,Intel,256.0,43378.0
1702,Acer,15.6,i3,4.0,4.3,Intel,128.0,26157.18
1703,ASUS,12.0,celeron,4.0,4.2,Intel,256.0,15498.0
1704,Microsoft,15.0,ryzen7,8.0,4.6,AMD,512.0,94180.28
1705,HP,15.6,i3,16.0,4.8,AMD,512.0,36818.0
1706,Microsoft,14.4,i7,16.0,0.0,Nvidia,16.0,189420.0
1707,Microsoft,13.5,i7,8.0,4.4,Intel,256.0,114718.0
1708,other,14.1,celeron,4.0,4.0,Intel,64.0,22545.9
1709,HP,14.0,i3,8.0,4.3,AMD,64.0,34358.0
1710,Microsoft,13.5,i7,16.0,0.0,Other,16.0,120530.98
1711,Microsoft,10.0,i3,8.0,4.4,Intel,128.0,15908.0
1712,HP,15.0,i3,8.0,4.5,AMD,256.0,35178.0
1713,Microsoft,13.5,i5,8.0,0.0,AMD,128.0,61413.08
1714,ASUS,14.0,celeron,4.0,4.3,Intel,64.0,26239.18
1715,HP,14.0,celeron,16.0,4.2,Intel,64.0,30258.0
1716,Microsoft,13.5,ryzen5,16.0,4.5,AMD,256.0,97168.36
1717,Microsoft,13.0,i5,8.0,4.0,Intel,256.0,63959.18
1718,HP,14.0,celeron,4.0,4.5,Intel,64.0,26239.18
1719,Microsoft,12.3,i3,8.0,4.4,Intel,128.0,44306.240000000005
1720,SAMSUNG,11.6,celeron,4.0,4.4,Intel,64.0,13110.16
1721,Lenovo,14.0,i3,4.0,4.3,Other,64.0,11070.0
1722,Lenovo,14.0,ryzen5,16.0,4.5,AMD,256.0,57308.16
1723,Microsoft,13.5,i7,16.0,5.0,Nvidia,1024.0,190479.44
1724,Microsoft,13.0,i7,16.0,4.5,Intel,256.0,79663.81999999999
1725,Microsoft,15.0,i7,16.0,3.9,Nvidia,256.0,65608.2
1726,Microsoft,13.0,i5,8.0,4.4,Intel,256.0,67230.98
1727,other,10.1,i3,4.0,3.2,Intel,64.0,8036.0
1728,Microsoft,13.0,i7,16.0,4.3,Intel,1024.0,168320.58000000002
1729,Microsoft,15.0,ryzen7,16.0,4.1,AMD,512.0,72570.0
1730,Microsoft,15.0,ryzen7,16.0,4.2,AMD,512.0,131642.80000000002
1731,Acer,15.6,ryzen3,4.0,4.5,AMD,128.0,24518.0
1732,Microsoft,15.0,i7,32.0,4.3,Nvidia,2048.0,229599.18
1733,ASUS,14.0,i3,8.0,4.3,Intel,64.0,20418.0
1734,Microsoft,12.4,i5,64.0,3.0,Intel,64.0,34439.18
1735,HP,14.0,i3,4.0,4.4,AMD,64.0,14678.0
1736,Microsoft,15.0,i7,32.0,4.2,Nvidia,1024.0,187482.34
1737,Lenovo,13.3,i3,4.0,4.4,Intel,64.0,19679.18
1738,other,15.6,celeron,8.0,4.2,Intel,256.0,28618.0
1739,Microsoft,13.5,i5,8.0,3.9,Intel,128.0,43378.0
1740,Microsoft,13.5,i7,16.0,4.4,Intel,512.0,72570.0
1741,Microsoft,12.3,i3,8.0,4.4,Intel,256.0,40180.0
1742,HP,15.6,i3,16.0,4.0,Intel,512.0,45018.0
1743,Microsoft,15.0,ryzen5,8.0,4.3,AMD,256.0,40098.0
1744,Microsoft,13.0,i5,16.0,3.6,Other,256.0,57399.18
1745,Microsoft,12.3,i7,16.0,0.0,Intel,256.0,123247.64
1746,Microsoft,12.4,i3,8.0,0.0,Intel,256.0,43716.66
1747,Dell,13.3,i5,8.0,4.2,Intel,512.0,53218.0
1748,Microsoft,13.5,i5,8.0,4.4,Intel,1024.0,134266.80000000002
1749,ASUS,17.3,i5,20.0,4.2,Intel,512.0,41738.0
1750,Microsoft,12.4,i5,8.0,4.1,Intel,512.0,65599.18000000001
1751,Microsoft,13.5,i7,8.0,4.4,Intel,256.0,114718.0
1752,HP,14.0,i3,8.0,4.3,AMD,64.0,34358.0
1753,Microsoft,13.5,i7,16.0,0.0,Other,16.0,120530.98
1754,Microsoft,14.4,i7,16.0,1.0,Other,512.0,163999.18
1755,Microsoft,12.4,i5,8.0,4.6,Intel,512.0,57399.18
1756,HP,11.6,celeron,4.0,4.2,Intel,32.0,11069.18
1757,Microsoft,12.4,i3,4.0,0.0,Intel,64.0,22796.0
1758,CHUWI,13.0,celeron,8.0,4.1,Intel,256.0,24518.0
1759,Microsoft,12.4,i5,16.0,3.9,Intel,256.0,45510.0
1760,other,15.6,celeron,4.0,3.8,Intel,128.0,19679.18
1761,ASUS,15.6,celeron,4.0,4.2,Intel,256.0,24599.18
1762,Microsoft,12.4,i5,4.0,0.0,Intel,64.0,28699.18
1763,Microsoft,10.51,i3,4.0,4.3,Intel,64.0,30340.0
1764,HP,11.6,celeron,4.0,4.3,Intel,64.0,14759.18
1765,Microsoft,13.5,i5,8.0,4.3,Intel,256.0,64370.0
1766,HP,11.6,celeron,4.0,4.5,Intel,64.0,13038.0
1767,Microsoft,13.5,i7,16.0,0.0,Intel,512.0,114799.18
1768,SAMSUNG,11.6,celeron,4.0,4.5,Intel,32.0,14678.0
1769,HP,14.0,celeron,4.0,4.3,Intel,64.0,23698.0
1770,SAMSUNG,15.6,i7,16.0,4.3,Intel,512.0,91353.74
1771,SAMSUNG,15.6,i7,16.0,4.3,Nvidia,512.0,106518.0
1772,SAMSUNG,14.0,celeron,4.0,4.2,Other,32.0,17453.7
1773,SAMSUNG,15.6,i7,16.0,4.4,Intel,512.0,55678.0
1774,SAMSUNG,15.6,i7,8.0,3.9,Intel,256.0,40918.0
1775,SAMSUNG,14.0,i3,4.0,4.3,Other,128.0,25419.18
1776,SAMSUNG,13.3,i3,8.0,4.4,Intel,128.0,40918.0
1777,SAMSUNG,11.6,celeron,4.0,4.5,Intel,32.0,11070.0
1778,SAMSUNG,12.2,celeron,4.0,4.5,Intel,32.0,16372.12
1779,SAMSUNG,15.6,i5,8.0,4.2,Intel,512.0,65518.0
1780,SAMSUNG,15.6,i7,16.0,4.3,Intel,512.0,110618.0
1781,SAMSUNG,13.3,i7,8.0,4.3,Intel,512.0,81918.0
1782,SAMSUNG,15.6,i7,16.0,4.3,Intel,512.0,91353.74
1783,SAMSUNG,14.0,i7,16.0,0.0,Intel,512.0,118899.18
1784,SAMSUNG,16.0,i7,16.0,0.0,Intel,1024.0,143499.18
1785,SAMSUNG,14.0,i7,16.0,0.0,Intel,512.0,118899.18
1786,SAMSUNG,15.6,i7,16.0,4.3,Intel,512.0,91353.74
1787,other,14.1,celeron,4.0,4.0,Intel,64.0,22545.9
1788,Microsoft,10.5,i3,4.0,4.5,Intel,64.0,22863.24
1789,Microsoft,15.0,i3,8.0,0.0,AMD,128.0,36900.0
1790,Microsoft,12.45,i5,8.0,4.5,Intel,256.0,58219.18
1791,Microsoft,12.4,i5,4.0,4.8,Intel,128.0,24599.18
1792,Microsoft,14.4,i7,16.0,1.0,Other,512.0,163999.18
1793,Microsoft,12.4,i5,4.0,4.8,Intel,256.0,27059.18
1794,Microsoft,12.4,i5,64.0,3.0,Intel,64.0,34439.18
1795,Microsoft,12.4,i5,4.0,4.2,Intel,64.0,21565.18
1796,Microsoft,12.4,i5,4.0,4.2,Intel,64.0,21565.18
1797,Microsoft,12.4,i5,4.0,4.2,Intel,64.0,21565.18
1798,Microsoft,12.4,i5,4.0,4.4,Intel,64.0,20909.18
1799,GIGABYTE,15.6,i5,16.0,0.0,Nvidia,512.0,65317.1
1800,MSI,15.6,i7,32.0,5.0,Nvidia,1024.0,118899.18
1803,Panasonic,13.1,i5,16.0,0.0,Intel,1024.0,377199.18
1805,other,14.0,celeron,4.0,3.6,Intel,128.0,16318.0
1806,HP,15.6,i7,16.0,4.4,Intel,512.0,49118.0
1807,other,14.0,celeron,4.0,3.6,Intel,128.0,16318.0
1808,other,14.0,celeron,4.0,3.6,Intel,128.0,16318.0
1809,SAMSUNG,15.6,i7,32.0,4.1,Intel,1024.0,147599.18
